new_id, ''casrn'', ''iupac name'', ''smiles'', ''inchi'', ''inchi key'', ''mol formula'',mol weight,logP,Net charge,#H-bond donors,#H-bond acceptors,#Rotatable bonds,Rings,TPSA,Hetero atoms,#Heavy atoms,#Aromatic heavy atoms, ''Melting Point'', ''Boiling point @ 760.00 mm Hg'', ''VaporPressuremmHg@25.00'', ''Vapor Density ( Air = 1 )'',Fraction Csp3,MR,iLOGP,XLOGP3,WLOGP,MLOGP,ESOL Log S,ESOL Solubility (mg/ml),ESOL Solubility (mol/l), ''ESOL Class'',Ali Log S,Ali Solubility (mg/ml),Ali Solubility (mol/l), ''Ali Class'',Silicos-IT LogSw,Silicos-IT Solubility (mg/ml),Silicos-IT Solubility (mol/l), ''Silicos-IT class'', ''GI absorption'',BBB permeant,Pgp substrate,log Kp (cm/s),Bioavailability Score,Caco02,Human Intestinal Absorption,Plasma protein binding
4442, ''123-31-9''," ''benzene-1,4-diol''", ''C1=CC(=CC=C1O)O''," ''1S/C6H6O2/c7-5-1-2-6(8)4-3-5/h1-4,7-8H''", ''QIGBRXMKCJKVMJ-UHFFFAOYSA-N'', ''C6H6O2'',110.11,1.098,0,2,2,0,1,40.46,2,8,6, ''172.00 to 173.00'', ''286.00 to 288.00'',0.002, ''null'',0,30.49,0.92,0.59,1.1,0.79,-1.45,3.91,0.036, ''Very soluble'',-1.01,10.7,0.1, ''Very soluble'',-1.18,7.21,0.07, ''Soluble'', ''High'',1,0,-6.55,0.55,1,1,0.443
4443, ''110-61-2'', ''butanedinitrile'', ''C(CC#N)C#N'', ''1S/C4H4N2/c5-3-1-2-4-6/h1-2H2'', ''IAHFWCOBPZCAEA-UHFFFAOYSA-N'', ''C4H4N2'',80.09,0.814,0,0,2,1,0,47.58,2,6,0,54.5,266, ''null'', ''null'',0.5,20.84,0.7,-0.99,0.81,-0.43,0.35,181,2.26, ''Highly soluble'',0.48,240,3, ''Highly soluble'',-0.74,14.5,0.18, ''Soluble'', ''High'',1,0,-7.49,0.55,1,1,0.693
4444, ''110-63-4''," ''butane-1,4-diol''", ''C(CCO)CO''," ''1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2''", ''WERYXYBDKMZEQL-UHFFFAOYSA-N'', ''C4H10O2'',90.12,-0.249,0,2,2,3,0,40.46,2,6,0,20.4,235,0.0105,3.1,1,23.67,1.23,-0.83,-0.25,-0.18,0.32,189,2.1, ''Highly soluble'',0.46,260,2.89, ''Highly soluble'',-0.25,50.4,0.56, ''Soluble'', ''High'',0,0,-7.44,0.55,1,1,0.819
4445, ''6117-80-2''," ''but-2-ene-1,4-diol''", ''C(C=CCO)O''," ''1S/C4H8O2/c5-3-1-2-4-6/h1-2,5-6H,3-4H2''", ''ORTVZLZNOYNASJ-UHFFFAOYSA-N'', ''C4H8O2'',88.11,-0.473,0,2,2,2,0,40.46,2,6,0,7, ''null'', ''null'', ''null'',0.5,23.19,1.23,-0.81,-0.47,-0.33,0.26,159,1.8, ''Highly soluble'',0.44,242,2.75, ''Highly soluble'',0.47,261,2.96, ''Soluble'', ''High'',0,0,-7.41,0.55,1,1,0.219
4446, ''110-80-5'', ''2-ethoxyethanol'', ''CCOCCO''," ''1S/C4H10O2/c1-2-6-4-3-5/h5H,2-4H2,1H3''", ''ZNQVEEAIQZEUHB-UHFFFAOYSA-N'', ''C4H10O2'',90.12,0.015,0,1,2,3,0,29.46,2,6,0, ''null'',135,5.31, ''null'',1,23.59,1.66,-0.32,0.02,-0.18,0,90.3,1, ''Highly soluble'',0.16,131,1.45, ''Highly soluble'',-0.55,25.5,0.28, ''Soluble'', ''High'',0,0,-7.08,0.55,1,1,0.436
4447, ''111-46-6'', ''2-(2-hydroxyethoxy)ethanol'', ''C(COCCO)O''," ''1S/C4H10O3/c5-1-3-7-4-2-6/h5-6H,1-4H2''", ''MTHSVFCYNBDYFN-UHFFFAOYSA-N'', ''C4H10O3'',106.12,-1.012,0,2,3,4,0,49.69,3,7,0,-6.5, ''244.00 to 246.00'',0.0057,3.66,1,24.75,1.48,-1.29,-1.01,-1.06,0.58,402,3.79, ''Highly soluble'',0.74,588,5.55, ''Highly soluble'',-0.02,101,0.95, ''Soluble'', ''High'',0,0,-7.86,0.55,1,1,0.452
4448, ''111-69-3'', ''hexanedinitrile'', ''C(CCC#N)CC#N'', ''1S/C6H8N2/c7-5-3-1-2-4-6-8/h1-4H2'', ''BTGRAWJCKBQKAO-UHFFFAOYSA-N'', ''C6H8N2'',108.14,1.594,0,0,2,3,0,47.58,2,8,0,43891, ''null'', ''null'', ''null'',0.67,30.45,1.19,-0.32,1.59,0.35,-0.11,83.8,0.775, ''Very soluble'',-0.22,65.4,0.61, ''Very soluble'',-1.6,2.69,0.02, ''Soluble'', ''High'',1,0,-7.19,0.55,1,1,0.833
4449, ''112-27-6'', ''2-[2-(2-hydroxyethoxy)ethoxy]ethanol'', ''C(COCCOCCO)O''," ''1S/C6H14O4/c7-1-3-9-5-6-10-4-2-8/h7-8H,1-6H2''", ''ZIBGPFATKBEMQZ-UHFFFAOYSA-N'', ''C6H14O4'',150.17,-0.996,0,2,4,7,0,58.92,4,10,0,-7,285,0.00132, ''null'',1,35.45,1.57,-1.59,-1,-1.13,0.69,740,4.93, ''Highly soluble'',0.86,1090,7.27, ''Highly soluble'',-0.62,35.9,0.24, ''Soluble'', ''High'',0,0,-8.34,0.55,1,1,0.497
4450, ''112-50-5'', ''2-[2-(2-ethoxyethoxy)ethoxy]ethanol'', ''CCOCCOCCOCCO''," ''1S/C8H18O4/c1-2-10-5-6-12-8-7-11-4-3-9/h9H,2-8H2,1H3''", ''WFSMVVDJSNMRAR-UHFFFAOYSA-N'', ''C8H18O4'',178.23,0.048,0,1,4,9,0,47.92,4,12,0,-18.7,256, ''null'', ''null'',1,44.99,2.41,-0.69,0.05,-0.44,0.08,216,1.21, ''Highly soluble'',0.16,257,1.44, ''Highly soluble'',-1.75,3.21,0.02, ''Soluble'', ''High'',0,0,-7.88,0.55,1,1,0.536
4451, ''443-79-8'', ''2-amino-3-methylpentanoic acid'', ''CCC(C)C(C(=O)O)N''," ''1S/C6H13NO2/c1-3-4(2)5(7)6(8)9/h4-5H,3,7H2,1-2H3,(H,8,9)''", ''AGPKZVBTJJNPAG-UHFFFAOYSA-N'', ''C6H13NO2'',131.17,0.444,0,2,3,3,0,63.32,3,9,0, ''290.00 to 292.00'', ''225.00 to 226.00'',0.031, ''null'',0.83,35.44,1.26,-1.72,0.44,-1.82,0.63,557,4.25, ''Highly soluble'',0.9,1050,8.02, ''Highly soluble'',-0.14,96.1,0.73, ''Soluble'', ''High'',0,0,-8.32,0.55,0,1,0.534
4452, ''113-52-0''," ''3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine;hydrochloride''", ''CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31.Cl''," ''1S/C19H24N2.ClH/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21;/h3-6,8-11H,7,12-15H2,1-2H3;1H''", ''XZZXIYZZBJDEEP-UHFFFAOYSA-N'', ''C19H24N2'',316.87,3.875,1,0,1,4,3,6.48,2,22,12,174, ''null'', ''null'', ''null'',0.37,100.73,0,5.6,4.3,4,-5.47,0.001,0, ''Moderately soluble'',-5.5,0,0, ''Moderately soluble'',-6.12,0,0, ''Poorly soluble'', ''High'',1,1,-4.26,0.55,1,1,0.818
4453, ''115-07-1'', ''prop-1-ene'', ''CC=C''," ''1S/C3H6/c1-3-2/h3H,1H2,2H3''", ''QQONPFPTGQHPMA-UHFFFAOYSA-N'', ''C3H6'',42.08,1.77,null,0,0,0,0,0,null,3,0,-185.3, ''null'', ''null'', ''null'',0.33,16.06,1.57,1.44,1.19,2.13,-1.01,4.13,0.098, ''Very soluble'',-1.05,3.79,0.09, ''Very soluble'',-0.47,14.3,0.34, ''Soluble'', ''Low'',0,0,-5.53,0.55,1,1,0.413
4454, ''115-77-5''," ''2,2-bis(hydroxymethyl)propane-1,3-diol''", ''C(C(CO)(CO)CO)O''," ''1S/C5H12O4/c6-1-5(2-7,3-8)4-9/h6-9H,1-4H2''", ''WXZMFSXDPGVJKK-UHFFFAOYSA-N'', ''C5H12O4'',136.15,-2.058,0,4,4,4,0,80.92,4,9,0,260, ''null'', ''null'', ''null'',1,30.54,0.82,-1.69,-2.06,-1.5,0.64,601,4.41, ''Highly soluble'',0.5,434,3.19, ''Highly soluble'',0.78,826,6.07, ''Soluble'', ''High'',0,0,-8.33,0.55,0,1,0.921
4455, ''116-14-3''," ''1,1,2,2-tetrafluoroethene''", ''C(=C(F)F)(F)F'', ''1S/C2F4/c3-1(4)2(5)6'', ''BFKJFAAPBSQJPD-UHFFFAOYSA-N'', ''C2F4'',100.02,1.991,0,0,4,0,0,0,4,6,0,-131.15, ''null'', ''null'', ''null'',0,11.46,1.53,1.32,3.67,1.67,-1.29,5.11,0.051, ''Very soluble'',-0.92,12,0.12, ''Very soluble'',-1.01,9.82,0.1, ''Soluble'', ''Low'',1,0,-5.97,0.55,1,1,0.558
4456, ''116-15-4''," ''1,1,2,3,3,3-hexafluoroprop-1-ene''", ''C(=C(F)F)(C(F)(F)F)F''," ''1S/C3F6/c4-1(2(5)6)3(7,8)9''", ''HCDGVLDPFQMKDK-UHFFFAOYSA-N'', ''C3F6'',150.02,2.626,0,0,6,1,0,0,6,9,0,-156.5, ''null'', ''null'', ''null'',0.33,16.41,1.61,1.91,5.15,2.46,-1.91,1.86,0.012, ''Very soluble'',-1.53,4.39,0.03, ''Very soluble'',-1.68,3.17,0.02, ''Soluble'', ''Low'',0,0,-5.86,0.55,1,1,0.55
4457, ''116-29-0''," ''1,2,4-trichloro-5-(4-chlorophenyl)sulfonylbenzene''", ''C1=CC(=CC=C1S(=O)(=O)C2=CC(=C(C=C2Cl)Cl)Cl)Cl''," ''1S/C12H6Cl4O2S/c13-7-1-3-8(4-2-7)19(17,18)12-6-10(15)9(14)5-11(12)16/h1-6H''", ''MLGCXEBRWGEOQX-UHFFFAOYSA-N'', ''C12H6Cl4O2S'',356.05,5.133,0,0,2,2,2,42.52,7,19,12,147, ''null'', ''null'', ''null'',0,78.42,2.68,4.61,6.21,5.18,-5.29,0.002,0, ''Moderately soluble'',-5.23,0,0, ''Moderately soluble'',-7.26,0,0, ''Poorly soluble'', ''High'',0,0,-5.2,0.55,1,1,1.222
4458, ''117-08-8''," ''4,5,6,7-tetrachloro-2-benzofuran-1,3-dione''", ''C12=C(C(=C(C(=C1Cl)Cl)Cl)Cl)C(=O)OC2=O'', ''1S/C8Cl4O3/c9-3-1-2(8(14)15-7(1)13)4(10)6(12)5(3)11'', ''AUHHYELHRWCWEZ-UHFFFAOYSA-N'', ''C8Cl4O3'',285.9,3.611,null,0,3,0,2,43.37,7,15,6, ''255-256.5'',371, ''null'', ''null'',0,56.23,1.43,3.8,3.61,3.92,-4.3,0.014,0, ''Moderately soluble'',-4.41,0.01,0, ''Moderately soluble'',-4.93,0,0, ''Moderately soluble'', ''High'',1,0,-5.35,0.55,0,1,0.853
4459, ''117-18-0''," ''1,2,4,5-tetrachloro-3-nitrobenzene''", ''C1=C(C(=C(C(=C1Cl)Cl)[N+](=O)[O-])Cl)Cl'', ''1S/C6HCl4NO2/c7-2-1-3(8)5(10)6(4(2)9)11(12)13/h1H'', ''XQTLDIFVVHJORV-UHFFFAOYSA-N'', ''C6HCl4NO2'',260.89,4.208,0,0,2,1,1,45.82,7,13,6,99.5, ''null'', ''null'', ''null'',0,55.3,1.6,4.38,4.21,3.22,-4.49,0.008,0, ''Moderately soluble'',-5.06,0,0, ''Moderately soluble'',-4.25,0.01,0, ''Moderately soluble'', ''High'',1,0,-4.78,0.55,1,1,0.699
4460, ''118-96-7''," ''2-methyl-1,3,5-trinitrobenzene''", ''CC1=C(C=C(C=C1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]''," ''1S/C7H5N3O6/c1-4-6(9(13)14)2-5(8(11)12)3-7(4)10(15)16/h2-3H,1H3''", ''SPSSULHKWOKEEL-UHFFFAOYSA-N'', ''C7H5N3O6'',227.13,1.72,0,0,6,3,1,137.46,9,16,6,80.1, ''null'', ''null'', ''null'',0.14,57.87,0.35,1.6,1.72,-0.73,-2.34,1.05,0.005, ''Soluble'',-4.1,0.02,0, ''Moderately soluble'',-0.93,26.4,0.12, ''Soluble'', ''High'',0,0,-6.55,0.55,1,1,0.984
4461, ''87-51-4'', ''2-(1H-indol-3-yl)acetic acid'', ''C1=CC=C2C(=C1)C(=CN2)CC(=O)O''," ''1S/C10H9NO2/c12-10(13)5-7-6-11-9-4-2-1-3-8(7)9/h1-4,6,11H,5H2,(H,12,13)''", ''SEOVTRFCIGRIMH-UHFFFAOYSA-N'', ''C10H9NO2'',175.18,1.795,-1,2,2,2,2,53.09,3,13,9, ''165.00 to 169.00'', ''413.00 to 415.00'',0.000005, ''null'',0.1,49.84,1.01,1.41,1.79,1.11,-2.19,1.12,0.006, ''Soluble'',-2.13,1.3,0.01, ''Soluble'',-3.06,0.15,0, ''Soluble'', ''High'',1,0,-6.37,0.85,1,1,0.951
4462, ''120-36-5''," ''2-(2,4-dichlorophenoxy)propanoic acid''", ''CC(C(=O)O)OC1=C(C=C(C=C1)Cl)Cl''," ''1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)''", ''MZHCENGPTKEIGP-UHFFFAOYSA-N'', ''C9H8Cl2O3'',235.06,2.845,-1,1,3,3,1,46.53,5,14,6,122, ''null'', ''null'', ''null'',0.22,54.34,2.01,3.43,2.85,2.5,-3.58,0.062,0, ''Soluble'',-4.09,0.02,0, ''Moderately soluble'',-3.19,0.15,0, ''Soluble'', ''High'',1,0,-5.3,0.85,1,1,0.887
4463, ''9001-05--2'', ''ethyl 4-hydroxybenzoate'', ''CCOC(=O)C1=CC=C(C=C1)O''," ''1S/C9H10O3/c1-2-12-9(11)7-3-5-8(10)6-4-7/h3-6,10H,2H2,1H3''", ''NUVBSKCKDOMJSU-UHFFFAOYSA-N'', ''C9H10O3'',166.17,1.569,0,1,3,3,1,46.53,3,12,6,117, ''null'', ''null'', ''null'',0.22,44.55,1.93,2.47,1.57,1.64,-2.6,0.419,0.003, ''Soluble'',-3.09,0.14,0, ''Soluble'',-2.29,0.84,0.01, ''Soluble'', ''High'',1,0,-5.56,0.55,1,1,0.649
4464, ''120-78-5''," ''2-(1,3-benzothiazol-2-yldisulfanyl)-1,3-benzothiazole''", ''C1=CC=C2C(=C1)N=C(S2)SSC3=NC4=CC=CC=C4S3'', ''1S/C14H8N2S4/c1-3-7-11-9(5-1)15-13(17-11)19-20-14-16-10-6-2-4-8-12(10)18-14/h1-8H'', ''AFZSMODLJJCVPP-UHFFFAOYSA-N'', ''C14H8N2S4'',332.49,5.705,null,0,2,3,4,132.86,6,20,18,180, ''532.00 to 533.00'', ''null'', ''null'',0,90.95,3.34,5.61,5.71,3.32,-5.9,0,0, ''Moderately soluble'',-8.16,0,0, ''Poorly soluble'',-6.25,0,0, ''Poorly soluble'', ''Low'',0,1,-4.35,0.55,1,1,0.977
4465, ''13114-29-9''," ''disodium;7-oxabicyclo[2.2.1]heptane-2,3-dicarboxylate''", ''C1CC2C(C(C1O2)C(=O)[O-])C(=O)[O-].[Na+].[Na+]''," ''1S/C8H10O5.2Na/c9-7(10)5-3-1-2-4(13-3)6(5)8(11)12;;/h3-6H,1-2H2,(H,9,10)(H,11,12);;/q;2*+1/p-2''", ''XRHVZWWRFMCBAZ-UHFFFAOYSA-L'', ''C8H10O5'',230.13,-0.051,-2,0,5,2,2,89.49,5,15,0, ''null'', ''null'', ''null'', ''null'',0.75,37.09,-24.06,1.91,-2.72,-0.29,-2.34,1.06,0.005, ''Soluble'',-3.41,0.09,0, ''Soluble'',0.89,1800,7.82, ''Soluble'', ''Low'',0,1,-6.35,0.55,0,1,0.405
4466, ''804-63-7''," ''(R)-[(2S,5R)-5-ethenyl-1-azabicyclo[2.2.2]octan-2-yl]-(6-methoxyquinolin-4-yl)methanol''", ''COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3CC4CCN3C[C@@H]4C=C)O''," ''1S/C20H24N2O2/c1-3-13-12-22-9-7-14(13)10-19(22)20(23)16-6-8-21-18-5-4-15(24-2)11-17(16)18/h3-6,8,11,13-14,19-20,23H,1,7,9-10,12H2,2H3/t13-,14?,19-,20+/m0/s1''", ''LOUPRKONTZGTKE-VOMFEXJBSA-N'', ''C20H24N2O2'',324.42,3.173,null,1,4,4,5,45.59,4,24,10, ''234.00 to 236.00'',495.9,0, ''null'',0.45,99.73,3.36,2.88,2.47,2.23,-3.71,0.063,0, ''Soluble'',-3.5,0.1,0, ''Soluble'',-4.31,0.02,0, ''Moderately soluble'', ''High'',1,0,-6.23,0.55,1,1,1.053
4467, ''131-18-0''," ''dipentyl benzene-1,2-dicarboxylate''", ''CCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCC''," ''1S/C18H26O4/c1-3-5-9-13-21-17(19)15-11-7-8-12-16(15)18(20)22-14-10-6-4-2/h7-8,11-12H,3-6,9-10,13-14H2,1-2H3''", ''IPKKHRVROFYTEK-UHFFFAOYSA-N'', ''C18H26O4'',306.4,4.381,0,0,4,12,1,52.6,4,22,6, ''< -55'', ''null'', ''null'', ''null'',0.56,87.46,3.6,5.62,4.38,3.91,-4.69,0.006,0, ''Moderately soluble'',-6.49,0,0, ''Poorly soluble'',-5.77,0,0, ''Moderately soluble'', ''High'',1,0,-4.18,0.55,1,1,0.925
4468, ''132-60-5'', ''2-phenylquinoline-4-carboxylic acid'', ''C1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)O''," ''1S/C16H11NO2/c18-16(19)13-10-15(11-6-2-1-3-7-11)17-14-9-5-4-8-12(13)14/h1-10H,(H,18,19)''", ''YTRMTPPVNRALON-UHFFFAOYSA-N'', ''C16H11NO2'',249.26,3.6,-1,1,3,2,3,50.19,3,19,16,214.5, ''null'', ''null'', ''null'',0,74.14,1.98,3.38,3.6,1.62,-4.01,0.025,0, ''Moderately soluble'',-4.11,0.02,0, ''Moderately soluble'',-5.6,0,0, ''Moderately soluble'', ''High'',1,0,-5.42,0.85,1,1,1.09
4469, ''133-06-2''," ''2-(trichloromethylsulfanyl)-3a,4,7,7a-tetrahydroisoindole-1,3-dione''", ''C1C=CCC2C1C(=O)N(C2=O)SC(Cl)(Cl)Cl''," ''1S/C9H8Cl3NO2S/c10-9(11,12)16-13-7(14)5-3-1-2-4-6(5)8(13)15/h1-2,5-6H,3-4H2''", ''LDVVMCZRFWMZSG-UHFFFAOYSA-N'', ''C9H8Cl3NO2S'',300.59,2.914,0,0,2,2,2,62.68,7,16,0,178,314.16,9, ''null'',0.56,69.9,2.36,2.35,2.53,2.08,-3.05,0.267,0.001, ''Soluble'',-3.31,0.15,0, ''Soluble'',-2.28,1.58,0.01, ''Soluble'', ''High'',1,0,-6.47,0.55,0,1,0.909
4470, ''133-16-4'', ''2-(diethylamino)ethyl 4-amino-2-chlorobenzoate'', ''CCN(CC)CCOC(=O)C1=C(C=C(C=C1)N)Cl''," ''1S/C13H19ClN2O2/c1-3-16(4-2)7-8-18-13(17)11-6-5-10(15)9-12(11)14/h5-6,9H,3-4,7-8,15H2,1-2H3''", ''VDANGULDQQJODZ-UHFFFAOYSA-N'', ''C13H19ClN2O2'',270.76,2.421,1,1,3,7,1,55.56,5,18,6, ''173-174'', ''null'', ''null'', ''null'',0.46,74.07,2.53,2.88,2.43,2.47,-3.12,0.206,0.001, ''Soluble'',-3.71,0.05,0, ''Soluble'',-4.07,0.02,0, ''Moderately soluble'', ''High'',1,0,-5.91,0.55,1,1,0.633
4471, ''133-32-4'', ''4-(1H-indol-3-yl)butanoic acid'', ''C1=CC=C2C(=C1)C(=CN2)CCCC(=O)O''," ''1S/C12H13NO2/c14-12(15)7-3-4-9-8-13-11-6-2-1-5-10(9)11/h1-2,5-6,8,13H,3-4,7H2,(H,14,15)''", ''JTEDVYBZBROSJT-UHFFFAOYSA-N'', ''C12H13NO2'',203.24,2.575,-1,2,2,4,2,53.09,3,15,9,124.5,426.56,1.8, ''null'',0.25,59.46,1.42,2.3,2.58,1.69,-2.73,0.379,0.002, ''Soluble'',-3.05,0.18,0, ''Soluble'',-3.88,0.03,0, ''Soluble'', ''High'',1,0,-5.91,0.85,1,1,0.949
4472, ''63-84-3''," ''2-amino-3-(3,4-dihydroxyphenyl)propanoic acid''", ''C1=CC(=C(C=C1CC(C(=O)O)N)O)O''," ''1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)''", ''WTDRDQBEARUVNC-UHFFFAOYSA-N'', ''C9H11NO4'',197.19,0.052,0,4,5,3,1,103.78,5,14,6,270, ''null'', ''null'', ''null'',0.22,49.55,0.78,-2.74,0.05,-2.26,0.54,691,3.5, ''Highly soluble'',1.11,2560,13, ''Highly soluble'',-0.72,37.6,0.19, ''Soluble'', ''High'',0,0,-9.45,0.55,0,1,0.685
4473, ''133-90-4''," ''3-amino-2,5-dichlorobenzoic acid''", ''C1=C(C=C(C(=C1N)Cl)C(=O)O)Cl''," ''1S/C7H5Cl2NO2/c8-3-1-4(7(11)12)6(9)5(10)2-3/h1-2H,10H2,(H,11,12)''", ''HSSBORCLYSCBJR-UHFFFAOYSA-N'', ''C7H5Cl2NO2'',206.03,2.274,-1,2,2,1,1,63.32,5,12,6, ''200-201'',312, ''null'', ''null'',0,47.83,1.26,2.02,2.28,1.07,-2.69,0.417,0.002, ''Soluble'',-2.98,0.22,0, ''Soluble'',-2.65,0.46,0, ''Soluble'', ''High'',1,0,-6.12,0.85,1,1,0.858
4474, ''134-50-9'', ''acridin-9-amine;hydrochloride'', ''C1=CC=C2C(=C1)C(=C3C=CC=CC3=N2)N.Cl''," ''1S/C13H10N2.ClH/c14-13-9-5-1-3-7-11(9)15-12-8-4-2-6-10(12)13;/h1-8H,(H2,14,15);1H''", ''FTGPOQQGJVJDCT-UHFFFAOYSA-N'', ''C13H10N2'',230.69,2.97,1,1,1,0,3,38.91,2,16,14, ''null'', ''null'', ''null'', ''null'',0,70.62,0,3.54,3.78,2.67,-4.15,0.016,0, ''Moderately soluble'',-4.04,0.02,0, ''Moderately soluble'',-5.02,0,0, ''Moderately soluble'', ''High'',1,1,-5.19,0.55,1,1,0.658
4475, ''149-26-8''," ''2-(2,4-dichlorophenoxy)ethyl hydrogen sulfate''", ''C1=CC(=C(C=C1Cl)Cl)OCCOS(=O)(=O)O''," ''1S/C8H8Cl2O5S/c9-6-1-2-8(7(10)5-6)14-3-4-15-16(11,12)13/h1-2,5H,3-4H2,(H,11,12,13)''", ''HJEINPVZRDJRBY-UHFFFAOYSA-N'', ''C8H8Cl2O5S'',287.12,2.192,-1,1,5,5,1,81.21,8,16,6,170, ''null'', ''null'', ''null'',0.25,59.38,1.63,2.61,3.27,1.66,-3.21,0.176,0.001, ''Soluble'',-3.97,0.03,0, ''Soluble'',-3.27,0.16,0, ''Soluble'', ''High'',0,0,-6.2,0.56,1,1,1.159
4476, ''137-30-4''," ''zinc;N,N-dimethylcarbamodithioate''", ''CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2]''," ''1S/2C3H7NS2.Zn/c2*1-4(2)3(5)6;/h2*1-2H3,(H,5,6);/q;;+2/p-2''", ''DUBNHZYBDBBJHD-UHFFFAOYSA-L'', ''C3H7NS2'',305.81,0.763,-1,0,0,2,0,70.66,3,13,0, ''240-250'', ''null'', ''null'', ''null'',0.67,67.06,-25.16,1.81,0.76,0.35,-2.74,0.551,0.002, ''Soluble'',-2.91,0.37,0, ''Soluble'',-0.21,190,0.62, ''Soluble'', ''High'',0,1,-6.88,0.55,1,1,0.222
4477, ''676-46-0'', ''disodium;2-hydroxybutanedioate'', ''C(C(C(=O)[O-])O)C(=O)[O-].[Na+].[Na+]''," ''1S/C4H6O5.2Na/c5-2(4(8)9)1-3(6)7;;/h2,5H,1H2,(H,6,7)(H,8,9);;/q;2*+1/p-2''", ''WPUMTJGUQUYPIV-UHFFFAOYSA-L'', ''C4H4Na2O5'',178.05,null,null,1,5,3,0,100.49,null,11,0,306.4, ''null'',0.000072, ''null'',0.5,22.16,-17.86,-1.26,-3.76,-1.37,0.05,199,1.12, ''Highly soluble'',-0.35,78.8,0.44, ''Very soluble'',1.53,5990,33.7, ''Soluble'', ''Low'',0,1,-8.28,0.55,0,1,0.236
4478, ''142-88-1'', ''hexanedioic acid;piperazine'', ''C1CNCCN1.C(CCC(=O)O)CC(=O)O''," ''1S/C6H10O4.C4H10N2/c7-5(8)3-1-2-4-6(9)10;1-2-6-4-3-5-1/h1-4H2,(H,7,8)(H,9,10);5-6H,1-4H2''", ''BVEGEKOBSPXUJS-UHFFFAOYSA-N'', ''C6H10O4'',232.28,0.716,-2,4,6,5,0,98.66,4,16,0, ''256-257'',338.5,0.000018, ''null'',0.8,67.16,1.67,-5.34,-0.87,-0.48,2.41,60300,259, ''Highly soluble'',3.92,1920000,8280, ''Highly soluble'',-0.23,138,0.6, ''Soluble'', ''High'',0,0,-11.51,0.55,0,1,0.325
4479, ''143-33-9'', ''sodium;cyanide'', ''[C-]#N.[Na+]'', ''1S/CN.Na/c1-2;/q-1;+1'', ''MNWBNISUBARLIT-UHFFFAOYSA-N'', ''NaCN'',49.01,null,null,0,1,0,0,23.79,null,3,0,563,1496, ''null'', ''null'',0,4.97,0,0.07,0.1,-1.01,-0.19,31.8,0.649, ''Very soluble'',-0.12,36.9,0.75, ''Very soluble'',0.36,112,2.29, ''Soluble'', ''High'',0,0,-6.55,0.55,1,1,-0.032
4480, ''144-14-9'', ''ethyl 1-[2-(4-aminophenyl)ethyl]-4-phenylpiperidine-4-carboxylate'', ''CCOC(=O)C1(CCN(CC1)CCC2=CC=C(C=C2)N)C3=CC=CC=C3''," ''1S/C22H28N2O2/c1-2-26-21(25)22(19-6-4-3-5-7-19)13-16-24(17-14-22)15-12-18-8-10-20(23)11-9-18/h3-11H,2,12-17,23H2,1H3''", ''LKYQLAWMNBFNJT-UHFFFAOYSA-N'', ''C22H28N2O2'',352.47,3.408,1,1,3,7,3,55.56,4,26,12, ''275-277'', ''null'', ''null'', ''null'',0.41,109.43,3.39,3.99,3.04,3.18,-4.42,0.013,0, ''Moderately soluble'',-4.86,0,0, ''Moderately soluble'',-6.52,0,0, ''Poorly soluble'', ''High'',1,0,-5.62,0.55,1,1,0.924
4481, ''57-13-6'', ''Urea'', ''C(=O)(N)N''," ''1S/CH4N2O/c2-1(3)4/h(H4,2,3,4)''", ''XSQUKJJJFZCRTK-UHFFFAOYSA-N'', ''CH4N2O'',60.05,-0.976,0,1,2,0,0,37.3,3,4,0, ''132.00 to 134.00'', ''196.00 to 197.00'',0.395, ''null'',0.5,13.5,0.63,-0.21,0.09,-0.49,-0.08,49.9,0.832, ''Very soluble'',-0.12,45.9,0.77, ''Very soluble'',0.53,205,3.42, ''Soluble'', ''High'',0,0,-6.82,0.85,0,1,-0.033
